col:ID	col:parentID	col:status	col:rank	col:scientificName	col:authorship
3HGMK	8PVVW	accepted	species	Gryllus (Gryllus) opacus	Chopard, 1927
3HGLL	8PVVW	accepted	species	Gryllus (Gryllus) darwini	Otte & Peck, 1997
3HGMP	8PVVW	accepted	species	Gryllus (Gryllus) personatus	Uhler, 1864
3HGM7	8PVVW	accepted	species	Gryllus (Gryllus) mandevillus	Otte & Perez-Gelabert, 2009
3HGLS	8PVVW	accepted	species	Gryllus (Gryllus) galapageius	Scudder, 1893
8PZB3	8PVVW	accepted	species	Gryllus (Gryllus) tereti	Schaum, 1862
3HGLW	8PVVW	accepted	species	Gryllus (Gryllus) isabela	Otte & Peck, 1997
3HGLD	8PVVW	accepted	species	Gryllus (Gryllus) cayensis	Walker, 2001
8PZB4	8PVVW	accepted	species	Gryllus (Gryllus) thinos	Weissman & Gray, 2019
3HGMB	8PVVW	accepted	species	Gryllus (Gryllus) meruensis	Sjöstedt, 1910
3HGKW	8PVVW	accepted	species	Gryllus (Gryllus) armatus	Scudder, 1902
3HGM9	8PVVW	accepted	species	Gryllus (Gryllus) maunus	Otte, Toms & Cade, 1988
3HGMQ	8PVVW	accepted	species	Gryllus (Gryllus) peruviensis	Saussure, 1874
3HGL8	8PVVW	accepted	species	Gryllus (Gryllus) brevicaudus	Weissman, Rentz & Alexander, 1980
3HGKV	8PVVW	accepted	species	Gryllus (Gryllus) arijua	Otte & Perez-Gelabert, 2009
3HGMV	8PVVW	accepted	species	Gryllus (Gryllus) scudderianus	Saussure, 1874
8PZ9P	8PVVW	accepted	species	Gryllus (Gryllus) longicercus	Weissman & Gray, 2019
3HGMT	8PVVW	accepted	species	Gryllus (Gryllus) rixator	Otte & Cade, 1984
8PZB5	8PVVW	accepted	species	Gryllus (Gryllus) transpecos	Weissman & Gray, 2019
3HGKP	8PVVW	accepted	species	Gryllus (Gryllus) alexanderi	Otte & Cowper, 2007
3HGKR	8PVVW	accepted	species	Gryllus (Gryllus) amarensis	(Chopard, 1921)
3HGLG	8PVVW	accepted	species	Gryllus (Gryllus) chichimecus	Saussure, 1897
3HGM3	8PVVW	accepted	species	Gryllus (Gryllus) lineaticeps	Stål, 1861
3HGL3	8PVVW	accepted	species	Gryllus (Gryllus) bermudensis	Caudell, 1903
3HGN2	8PVVW	accepted	species	Gryllus (Gryllus) veletis	(Alexander & Bigelow, 1960)
3HGL2	8PVVW	accepted	species	Gryllus (Gryllus) bellicosus	Otte & Cade, 1984
3HGLH	8PVVW	accepted	species	Gryllus (Gryllus) cohni	Weissman, 1980
3HGL6	8PVVW	accepted	species	Gryllus (Gryllus) braueri	(Karny, 1910)
3HGMN	8PVVW	accepted	species	Gryllus (Gryllus) pennsylvanicus	Burmeister, 1838
3HGLX	8PVVW	accepted	species	Gryllus (Gryllus) jallae	Giglio-Tos, 1907
3HGLQ	8PVVW	accepted	species	Gryllus (Gryllus) fultoni	(Alexander, 1957)
8PZ9W	8PVVW	accepted	species	Gryllus (Gryllus) regularis	Weissman & Gray, 2019
3HGMF	8PVVW	accepted	species	Gryllus (Gryllus) mzimba	Otte, 1987
3HGLP	8PVVW	accepted	species	Gryllus (Gryllus) firmus	Scudder, 1902
BMHZ7	8PVVW	synonym	genus	Gryllus	Linnaeus, 1758
3HGML	8PVVW	accepted	species	Gryllus (Gryllus) ovisopis	Walker, 1974
6L5PP	8PVVW	accepted	species	Gryllus (Gryllus) argentinus	Saussure, 1874
8PTXR	8PVVW	synonym	genus	Bryllus	Linnaeus, 1758
3HGLC	8PVVW	accepted	species	Gryllus (Gryllus) carvalhoi	(Chopard, 1962)
8PZ9T	8PVVW	accepted	species	Gryllus (Gryllus) navajo	Weissman & Gray, 2019
3HGM6	8PVVW	accepted	species	Gryllus (Gryllus) madagascarensis	Walker, 1869
8PPXB	8PVVW	synonym	genus	Liogryllus	Saussure, 1877
3HGLK	8PVVW	accepted	species	Gryllus (Gryllus) contingens	Walker, 1869
3HGKS	8PVVW	accepted	species	Gryllus (Gryllus) ambulator	Saussure, 1877
3HGLV	8PVVW	accepted	species	Gryllus (Gryllus) integer	Scudder, 1901
3HGM2	8PVVW	accepted	species	Gryllus (Gryllus) krugeri	Otte, Toms & Cade, 1988
3HGM4	8PVVW	accepted	species	Gryllus (Gryllus) locorojo	Weissman & Gray, 2012
3HGN3	8PVVW	accepted	species	Gryllus (Gryllus) vernalis	Blatchley, 1920
